PROVINCIE,BRIN,INSTELLINGSCODE,VESTIGINGSCODE,NAAM,STRAATNAAM,HUISNUMMER,POSTCODE,PLAATSNAAM,GEMEENTENAAM,DENOMINATIE,TELEFOONNUMMER,INTERNETADRES,ONDERWIJSSTRUCTUUR,VAKANTIEREGIO
Limburg,41391,27ZH,27ZH03,Sint-Maartenscollege,Bemelergrubbe,2,6226 NK,MAASTRICHT,MAASTRICHT,Bijzonder,882241188,www.novocollege.nl,BRUGJAAR,Zuid
Limburg,41391,27ZJ,27ZJ00,Bonnefantencollege,Eenhoornsingel,100,6216 CW,MAASTRICHT,MAASTRICHT,Bijzonder,433541234,www.bonnefantencollege.nl,VBO/MAVO/HAVO/VWO,Zuid
Limburg,41391,27ZJ,27ZJ02,Bonnefantencollege,Nijverheidsweg,25,6227 AL,MAASTRICHT,MAASTRICHT,Bijzonder,433540377,www.blvs.nl,VBO/MAVO/HAVO/VWO,Zuid
Limburg,41391,31TG,31TG00,"Openbaar Buurtcollege Maas en Peel voor mavo, havo en vwo",Piushof,87,5981 VW,PANNINGEN,PEEL EN MAAS,Openbaar, ,www.buurtcollegemaasenpeel.nl,MAVO/HAVO/VWO,Zuid
Limburg,44813,17UX,17UX00,Wildveld,Roerdompstraat,5,5912 BR,VENLO,VENLO,Algemeen bijzonder,773542450,www.ogbuitengewoon.nl/wildveld,PRO,Zuid
Limburg,57990,32DA,32DA00,Het Martin Buber,Marktstraat,6,6461 CX,KERKRADE,KERKRADE,Openbaar,618736513,www.hetmartinbuber.nl,MAVO/HAVO/VWO,Zuid
Limburg,58997,32EA,32EA00,Montessori College Maastricht voor Atheneum en Gymnasium,Wilhelminasingel,80,6221 BL,MAASTRICHT,MAASTRICHT,Bijzonder, ,www.montessoricollegemaastricht.nl,VWO,Zuid
Limburg,99048,13FB,13FB00,Katholieke School voor Praktijkonderwijs,Sittarderweg,75,6412 CC,HEERLEN,HEERLEN,Bijzonder,455615555,www.katholiekeschoolvoorpraktijkonderwijs.nl,PRO,Zuid
Limburg,99048,16VM,16VM00,Herlecollege Scholengemeenschap voor Vmbo,Heldevierlaan,5,6415 SB,HEERLEN,HEERLEN,Bijzonder,455721010,www.bcpl.nl,VBO/MAVO,Zuid
Limburg,99048,16VM,16VM04,Herle College Scholengemeenschap voor Mavo Vbo Lwoo,Mgr. Schrijnenstraat,20,6417 XZ,HEERLEN,HEERLEN,Bijzonder,455717532, ,VBO/MAVO,Zuid
Limburg,99048,16VM,16VM07,Herlecollege Scholengemeenschap voor Vmbo,Schandelermolenweg,21,6415 GG,HEERLEN,HEERLEN,Bijzonder,515439596, ,VBO,Zuid
Limburg,99048,17JB,17JB00,"Charlemagne College voor VWO (ath.-gymn.), havo, vmbo, vmbo-t, lwoo",Dormansberg,19,6371 XE,LANDGRAAF,LANDGRAAF,Bijzonder,455315656,www.eijkhagen.nl,VBO/MAVO/HAVO/VWO,Zuid
Limburg,99048,17JB,17JB01,Charlemagne College locatie Brandenberg,Graafstraat,10,6371 XS,LANDGRAAF,LANDGRAAF,Bijzonder,455311962, ,VBO/MAVO,Zuid
Limburg,99048,17JB,17JB02,"Charlemagne College, locatie Holz",Richerstraat,35,6461 VP,KERKRADE,KERKRADE,Bijzonder,455473500, ,VBO/MAVO/HAVO,Zuid
Limburg,99048,17JB,17JB05,"Charlemagne College, locatie Schandelermolenweg",Schandelermolenweg,21,6415 GG,HEERLEN,HEERLEN,Bijzonder, , ,VBO,Zuid
Limburg,99048,19HV,19HV00,VWO van het Bernardinuscollege,Sint Franciscusweg,38,6417 BD,HEERLEN,HEERLEN,Bijzonder,455740150,www.bernardinuscollege.nl,VWO,Zuid
Limburg,99048,19QC,19QC00,School voor Havo Mavo V H Bernardinuscollege,Akerstraat,95,6417 BK,HEERLEN,HEERLEN,Bijzonder,455740150,www.bernardinuscollege.nl,MAVO/HAVO,Zuid
Limburg,99048,19XS,19XS00,Sintermeertencollege Scholengemeenschap voor Lyceum Havo Mavo,Valkenburgerweg,219,6419 AT,HEERLEN,HEERLEN,Bijzonder,455711664,www.sintermeerten.nl/,MAVO/HAVO/VWO,Zuid
Limburg,99048,19XS,19XS01,Sintermeertencollege Scholengemeenschap voor Lyceum Havo Mavo,Mgr. Schrijnenstraat,20,6417 XZ,HEERLEN,HEERLEN,Bijzonder,455717532, ,MAVO/HAVO/VWO,Zuid
Limburg,99048,26KZ,26KZ00,Openbare School voor Praktijkonderwijs,Sittarderweg,75,6412 CC,HEERLEN,HEERLEN,Openbaar,455615555,www.openbareschoolvoorpraktijkonderwijs.nl,PRO,Zuid
Noord-Brabant,13556,02DW,02DW00,Gymnasium Bernrode,Abdijstraat,36,5473 AG,HEESWIJK-DINTHER,BERNHEZE,Bijzonder,413291342,www.bernrode.nl,VWO,Zuid
Noord-Brabant,13556,20AJ,20AJ00,Stedelijk Gymnasium,Mercatorplein,2,5223 LL,'S-HERTOGENBOSCH,S HERTOGENBOSCH,Openbaar,736219068,www.sgdb.nl,VWO,Zuid
Noord-Brabant,26093,00KV,00KV00,KSE (Katholieke Scholengemeenschap Etten-Leur e.o.),Stijn Streuvelslaan,42,4873 EB,ETTEN-LEUR,ETTEN-LEUR,Bijzonder,765015905,www.k-s-e.nl,MAVO/HAVO/VWO,Zuid
Noord-Brabant,29187,03KN,03KN00,Rooms Katholieke SGM Pius X voor Gymnasium Atheneum Havo Mavo Vbo Pro Lwoo,Tuinstraat,1,5531 GK,BLADEL,BLADEL,Bijzonder,497361261,www.piusx-college.nl,VBO/MAVO/HAVO/VWO/PRO,Zuid
Noord-Brabant,31087,09VG,09VG00,"Onderwijsgroep Tilburg VMBO Reeshof, VMBO LWOO",Warmondstraat,240,5036 BV,TILBURG,TILBURG,Bijzonder,135784770,www.reeshofcollege.nl,VBO/MAVO,Zuid
Noord-Brabant,31087,20GD,20GD00,"Campus 013, katholieke scholengemeenschap voor vbo en mavo, lwoo",Stappegoorweg,185,5022 DD,TILBURG,TILBURG,Bijzonder,135397040,www.campus013.nl,VBO/MAVO,Zuid
Noord-Brabant,31087,20GD,20GD01,"Campus 013 kath sgm voor vbo en mavo, lwoo, vst. Schakelcollege Tilburg",Schout Backstraat,37,5037 MJ,TILBURG,TILBURG,Bijzonder,135397050,www.yonder.nl,VBO/MAVO,Zuid
Noord-Brabant,31087,20GD,20GD03,"Campus 013, katholieke scholengemeenschap voor vbo en mavo, lwoo",Schout Backstraat,37,5037 MJ,TILBURG,TILBURG,Overige, , ,VBO/MAVO,Zuid
Noord-Brabant,31107,02HI,02HI00,Curio vmbo,Steenspil,46,4661 TZ,HALSTEREN,BERGEN OP ZOOM,Bijzonder,765048000,www.curio.nl,VBO/MAVO,Zuid
Noord-Brabant,31107,02HI,02HI06,"Curio vmbo, locatie Curio pomona",Pomonalaan,45,4613 ES,BERGEN OP ZOOM,BERGEN OP ZOOM,Bijzonder,765048000,www.curio.nl,VBO/MAVO,Zuid
Noord-Brabant,31107,02HI,02HI08,Curio isk Bergen op Zoom,Drebbelstraat,20,4622 RC,BERGEN OP ZOOM,BERGEN OP ZOOM,Bijzonder, ,www.curio.nl,VBO/MAVO,Zuid
Noord-Brabant,31107,15NY,15NY00,Curio praktijkschool Breda,Frankenthalerstraat,17,4816 KA,BREDA,BREDA,Bijzonder,765048000,www.curio.nl,PRO,Zuid
Noord-Brabant,31107,19XV,19XV00,"Curio VO, locatie prinsentuin van cooth vmbo",Tuinzigtlaan,10,4812 XN,BREDA,BREDA,Openbaar,765048000,www.curio.nl,VBO/MAVO,Zuid
Noord-Brabant,31107,19XV,19XV01,"Curio VO, locatie Graaf Engelbrecht",Ganzerik,3,4822 RK,BREDA,BREDA,Openbaar,765048000,www.graafengelbrecht.nl,VBO/MAVO,Zuid
Noord-Brabant,31107,19XV,19XV02,"Curio VO, locatie Curio de rotonde vmbo",Groene Woud,2,4834 BC,BREDA,BREDA,Openbaar,765048000,www.curio.nl,VBO/MAVO,Zuid
Noord-Brabant,31107,21CY,21CY00,Curio,Trivium,74,4873 LP,ETTEN-LEUR,ETTEN-LEUR,Bijzonder,765048000,www.curio.nl,BRUGJAAR,Zuid
Noord-Brabant,31107,21CY,21CY02,Curio locatie Prinsentuin van Cooth vmbo,Tuinzigtlaan,10,4812 XN,BREDA,BREDA,Bijzonder,765048000,www.curio.nl,VBO/MAVO,Zuid
Noord-Brabant,31107,21CY,21CY03,Curio locatie Prinsentuin Oudenbosch vmbo,Groene Woud,54-A,4731 GV,OUDENBOSCH,HALDERBERGE,Bijzonder,765048000,www.curio.nl,VBO,Zuid
Noord-Brabant,31107,21CY,21CY05,Curio locatie Prinsentuin Andel vmbo,Buitenlaan,2,4281 NX,ANDEL,ALTENA,Bijzonder,765048000,www.curio.nl,VBO,Midden
Noord-Brabant,31107,25LX,25LX33,Curio locatie Curio scala vmbo,Meulenspie,2,4847 TK,TETERINGEN,BREDA,Bijzonder,765048000,www.curio.nl,VBO/MAVO,Zuid
Noord-Brabant,31107,25LX,25LX41,Curio locatie Curio effent mavo,Kruidenlaan,19,4907 AA,OOSTERHOUT NB,OOSTERHOUT,Bijzonder,765048000,www.curio.nl,VBO/MAVO,Zuid
Noord-Brabant,31107,25LX,25LX48,Curio isk Breda,Verviersstraat,8,4826 HT,BREDA,BREDA,Bijzonder,765048000,www.curio.nl,VBO/MAVO,Zuid
Noord-Brabant,31226,02TC,02TC00,Christiaan Huygens College voor Lyceum Havo Mavo Vbo Lwoo,Rachmaninowlaan,2,5653 AT,EINDHOVEN,EINDHOVEN,Bijzonder,402516221,www.huygenslyceum.nl,HAVO/VWO,Zuid
Noord-Brabant,31226,02TC,02TC03,Christiaan Huygens College voor Lyceum Havo Mavo Vbo Lwoo locatie Olympia,Botenlaan,38,5652 CA,EINDHOVEN,EINDHOVEN,Bijzonder,402519652,www.huygenscollege.nl,VBO/MAVO,Zuid
Noord-Brabant,31226,02TC,02TC04,Christiaan Huygens Coll. voor Lyc Havo Mavo Vbo Lwoo loc. Frits Philips lyc-mavo,Avignonlaan,1,5627 GA,EINDHOVEN,EINDHOVEN,Bijzonder,402421890,www.fritsphilips.eu,VBO/MAVO/HAVO/VWO,Zuid
Noord-Brabant,33372,16QH,16QH00,De Nassau Scholengemeenschap voor Gymn Ath Havo Mavo,Paul Krugerlaan,2,4818 BC,BREDA,BREDA,Bijzonder,765330330,www.denassau.nl,MAVO/HAVO/VWO,Zuid
Noord-Brabant,33372,16QH,16QH01,De Nassau Scholengemeenschap voor Gymn Ath Havo Mavo,De La Reijweg,136,4818 BA,BREDA,BREDA,Bijzonder,765330330,www.denassau.nl,MAVO/HAVO/VWO,Zuid
Noord-Brabant,35647,01FY,01FY00,Augustinianum Scholengemeenschap voor Vwo en Havo,Dirk Boutslaan,25,5613 LH,EINDHOVEN,EINDHOVEN,Bijzonder,402111069,www.augustinianum.nl,HAVO/VWO,Zuid
Noord-Brabant,35647,19XH,19XH00,Het Hooghuis,Molenstraat,30,5341 GD,OSS,OSS,Bijzonder,412224180,www.hethooghuis.nl,VBO/MAVO/HAVO/VWO,Zuid
Noord-Brabant,35647,19XH,19XH01,Het Hooghuis Locatie Stadion,Mondriaanlaan,6,5342 CN,OSS,OSS,Bijzonder,412224140,www.hethooghuis.nl,VBO/MAVO,Zuid
Noord-Brabant,35647,19XH,19XH03,Het Hooghuis locatie Heesch,Schoonstraat,34,5384 AP,HEESCH,BERNHEZE,Bijzonder,412224130,www.hethooghuis.nl,VBO/MAVO,Zuid
Noord-Brabant,35647,19XH,19XH04,Het Hooghuis locatie Zuid/West gebouw Zuid,De Ruivert,5,5342 CM,OSS,OSS,Bijzonder,412224160,www.hethooghuis.nl,VBO/MAVO,Zuid
Noord-Brabant,35647,19XH,19XH05,Het Hooghuis locatie Zuid/West gebouw West,Verdistraat,75,5343 VC,OSS,OSS,Bijzonder,412224150,www.hethooghuis.nl,VBO,Zuid
Noord-Brabant,35647,19XH,19XH08,Het Hooghuis locatie De Singel,Euterpehof,20,5342 CW,OSS,OSS,Bijzonder,412224110,www.hethooghuis.nl,PRO,Zuid
Noord-Brabant,35647,19XH,19XH09,Het Hooghuis locatie Mondriaan College,Mondriaanlaan,1,5342 CN,OSS,OSS,Bijzonder,412224190,https://mondriaan.hethooghuis.nl/,VBO/MAVO/HAVO/VWO,Zuid
Noord-Brabant,40143,01IW,01IW00,Dongemond College voor Atheneum Havo en Vmbo,Collegeweg,1,4942 VC,RAAMSDONKSVEER,GEERTRUIDENBERG,Bijzonder,162513469,www.dongemondcollege.nl/,VBO/MAVO/HAVO/VWO,Zuid
Noord-Brabant,40143,01IW,01IW03,Dongemond College voor Atheneum Havo en Vmbo,Kempsstraat,15,4921 TB,MADE,DRIMMELEN,Bijzonder,162683125, ,VBO/MAVO,Zuid
Noord-Brabant,40232,25KX,25KX00,Lorentz Casimir Lyceum,Celebeslaan,10-20,5641 AG,EINDHOVEN,EINDHOVEN,Bijzonder,402909420,www.lcl.nl,HAVO/VWO,Zuid
Noord-Brabant,40278,13VV,13VV00,Praktijkschool De Zwaaikom,Nassaustraat,10,4902 NA,OOSTERHOUT NB,OOSTERHOUT,Bijzonder,162422827,www.dezwaaikom.nl,PRO,Zuid
Noord-Brabant,40517,15IS,15IS00,Het Kwadrant School voor Praktijk Onderwijs,Oberonstraat,2,4624 VM,BERGEN OP ZOOM,BERGEN OP ZOOM,Bijzonder,164210199,www.hetkwadrant-boz.nl,PRO,Zuid
Noord-Brabant,40588,04GU,04GU00,Elde College Schijndel voor VWO HAVO VMBO LWOO en PRO,Putsteeg,4,5481 XT,SCHIJNDEL,MEIERIJSTAD,Bijzonder,738200400,www.eldecollege.nl,VBO/MAVO/HAVO/VWO,Zuid
Noord-Brabant,40588,04GU,04GU03,Elde College Schijndel voor VWO HAVO VMBO LWOO en PRO,Kapelbergstraat,6,5271 VB,SINT-MICHIELSGESTEL,SINT-MICHIELSGESTEL,Bijzonder,738200400, ,VBO/MAVO,Zuid
Noord-Brabant,40588,04GU,04GU06,Elde College Schijndel voor VWO HAVO VMBO LWOO en PRO,Putsteeg,2-A,5481 XT,SCHIJNDEL,MEIERIJSTAD,Bijzonder,738200400, ,PRO,Zuid
Noord-Brabant,40588,04GU,04GU08,Ede College Schijndel voor VWO HAVO VMBO LWOO en PRO,Kloosterpark,10,5481 KJ,SCHIJNDEL,MEIERIJSTAD,Bijzonder, , ,BRUGJAAR,Zuid
Noord-Brabant,40588,06HF,06HF00,Udens College voor Lyceum Havo Mavo Vbo Lwoo,President Kennedylaan,22-B,5402 KD,UDEN,MAASHORST,Bijzonder,413283000,www.udenscollege.nl,HAVO/VWO,Zuid
Noord-Brabant,40588,06HF,06HF02,Udens College voor Lyceum Havo Mavo Vbo Lwoo,Kleinveld,25,5401 ZW,UDEN,MAASHORST,Bijzonder,413283000,www.udenscollege.nl,VBO/MAVO,Zuid
Noord-Brabant,40854,25MB,25MB00,Stg ROC Summa College,Limburglaan,41,5616 HR,EINDHOVEN,EINDHOVEN,Bijzonder,402694000,www.summacollege.nl,MAVO/HAVO,Zuid
Noord-Brabant,40854,25MB,25MB36,Stg ROC Summa College,De Blecourtstraat,1,5652 GB,EINDHOVEN,EINDHOVEN,Bijzonder,402694000, ,MAVO/HAVO,Zuid
Noord-Brabant,40854,25MB,25MB48,Stg ROC Summa College,Willem de Rijkelaan,3,5616 EA,EINDHOVEN,EINDHOVEN,Bijzonder, , ,MAVO,Zuid
Noord-Brabant,40856,00NE,00NE00,Delta vmbo,Deltaweg,205,5709 AB,HELMOND,HELMOND,Openbaar,492510306,deltaweg.janvanbrabant.nl,VBO/MAVO,Zuid
Noord-Brabant,40856,00NE,00NE02,Jan van Brabant College vestiging Gasthuisstraat,Gasthuisstraat,79,5708 HJ,HELMOND,HELMOND,Openbaar,492549448, ,MAVO,Zuid
Noord-Brabant,40856,02QP,02QP00,Willibrord Gymnasium,Beukenstraat,80,5753 GD,DEURNE,DEURNE,Bijzonder,493314802,www.willibrordgymnasium.nl,VWO,Zuid
Noord-Brabant,40856,14LF,14LF00,Jan van Brabant College vestiging Molenstraat,Molenstraat,191,5701 KD,HELMOND,HELMOND,Openbaar,492522287,www.janvanbrabant.nl,MAVO/HAVO/VWO,Zuid
Noord-Brabant,40856,25MG,25MG00,Commanderij College voor gymnasium atheneum havo vmbo  en praktijkonderwijs,Sleutelbosch,2,5421 KZ,GEMERT,GEMERT-BAKEL,Bijzonder,492371220,www.commanderijcollege.nl,VBO/MAVO/HAVO/VWO,Zuid
Noord-Brabant,40856,25MG,25MG02,Commanderij College voor gymnasium atheneum havo vmbo en praktijkonderwijs,St.-Josephstraat,17,5421 CR,GEMERT,GEMERT-BAKEL,Bijzonder,492371220, ,VBO/MAVO/PRO,Zuid
Noord-Brabant,40856,25MG,25MG03,Commanderij College voor gymnasium atheneum havo vmbo en praktijkonderwijs,Muzenlaan,2,5741 NS,BEEK EN DONK,LAARBEEK,Bijzonder,492371220, ,VBO/MAVO,Zuid
Noord-Brabant,41054,16RT,16RT00,Voortgezet Onderwijs Best-Oirschot,Willem de Zwijgerweg,150,5684 SL,BEST,BEST,Bijzonder,499336231,www.voboscholen.nl,VBO/MAVO/HAVO/VWO,Zuid
Noord-Brabant,41054,16RT,16RT01,Voortgezet Onderwijs Best-Oirschot locatie Kempenhorst VMBO College,Eikenbussel,1,5689 AA,OIRSCHOT,OIRSCHOT,Bijzonder,499571537,www.voboscholen.nl,VBO/MAVO,Zuid
Noord-Brabant,41070,05PL,05PL00,Ds. Pierson College voor Mavo Havo Atheneum,Geraert ter Borchstraat,1,5212 CZ,'S-HERTOGENBOSCH,S HERTOGENBOSCH,Bijzonder,736442929,www.pierson.nl,MAVO/HAVO/VWO,Zuid
Noord-Brabant,41100,01OE,01OE51,Yuverta,Hervensebaan,7,5232 JL,'S-HERTOGENBOSCH,S HERTOGENBOSCH,Bijzonder,736422155,yuverta.nl/vmbodenbosch,VBO,Zuid
Noord-Brabant,41100,01OE,01OE54,Yuverta,Locatellistraat,5,5654 JB,EINDHOVEN,EINDHOVEN,Bijzonder,402595757,yuverta.nl/vmboeindhoven,VBO,Zuid
Noord-Brabant,41164,30MM,30MM00,"Pro College Boxmeer, school voor Praktijkonderwijs",Stationsweg,38-B,5831 CR,BOXMEER,LAND VAN CUIJK,Bijzonder,485577459,www.procollege.nl,PRO,Zuid
Noord-Brabant,41202,00CB,00CB02,Scholengemeenschap voor Voortgezet Vrije Schoolonderwijs,Sterrenlaan,16,5631 KA,EINDHOVEN,EINDHOVEN,Bijzonder,402969310,www.novalis.nl,MAVO/HAVO/VWO,Zuid
Noord-Brabant,41211,02FY,02FY00,OMO Scholengroep Bergen op Zoom e.o. voor Lyceum Havo Mavo Vbo Lwoo,Bolwerk-Zuid,168,4611 DX,BERGEN OP ZOOM,BERGEN OP ZOOM,Bijzonder,164213520,www.mollerjuvenaat.nl,VBO/MAVO/HAVO/VWO,Zuid
Noord-Brabant,41211,02FY,02FY01,"OMO Scholengroep Bergen op Zoom e.o., ZuidWestHoek College",O Lv Vrouw ter Duinenln,201,4641 RM,OSSENDRECHT,WOENSDRECHT,Bijzonder,164672302, ,VBO/MAVO,Zuid
Noord-Brabant,41211,02FY,02FY02,"OMO Scholengroep Bergen op Zoom e.o., 't Ravelijn",Ravelijnstraat,2-A,4651 DT,STEENBERGEN NB,STEENBERGEN,Bijzonder,167525070, ,VBO/MAVO,Zuid
Noord-Brabant,41211,02FY,02FY07,"OMO Scholengroep Bergen op Zoom e.o., MollerJuvenaat",Noordzijde Zoom,61,4613 AB,BERGEN OP ZOOM,BERGEN OP ZOOM,Overige,164241550,www.sgboz.nl,VWO,Zuid
Noord-Brabant,41211,02QT,02QT00,"Maurick College Scholengemeenschap voor vmbo, havo, atheneum en gymnasium",Titus Brandsmalaan,1,5262 BS,VUGHT,VUGHT,Bijzonder,736562302,www.maurickcollege.nl,VBO/MAVO/HAVO/VWO,Zuid
Noord-Brabant,41211,04SU,04SU00,"Voortgezet Onderwijs Veghel voor vwo, havo, mavo, vbo en praktijkonderwijs",Pr W Alexander Sportprk,15,5461 XL,VEGHEL,MEIERIJSTAD,Bijzonder,413366941,www.zwijsencollege.nl,HAVO/VWO,Zuid
Noord-Brabant,41211,04SU,04SU02,"VO Veghel voor vwo, havo, mavo, vbo en praktijkonderwijs, Fioretti College",Muntelaar,4,5467 HA,VEGHEL,MEIERIJSTAD,Bijzonder,413340575,www.fioretticollege.nl,VBO/MAVO/PRO,Zuid
Noord-Brabant,41211,04SU,04SU06,"VO Veghel voor vwo, havo, mavo, vbo en praktijkonderwijs, Fioretti College",Muntelaar,8,5467 HA,VEGHEL,MEIERIJSTAD,Overige, , ,VBO/MAVO/PRO,Zuid
Noord-Brabant,41211,04XU,04XU00,Baanderherencollege Vmbo,Baanderherenweg,2,5282 RJ,BOXTEL,BOXTEL,Bijzonder,411676924,www.bhcvmbo.nl,VBO/MAVO,Zuid
Noord-Brabant,41211,04XU,04XU05,"Baanderherencollege vmbo, loc. Boxtels onderwijs voor nieuwkomers (BONK)",Dr.de Brouwerlaan,74,5283 EE,BOXTEL,BOXTEL,Overige, , ,VBO/MAVO,Zuid
Noord-Brabant,41211,04YX,04YX00,Munnikenheide College voor MAVO VBO LWOO,Trivium,60,4873 LP,ETTEN-LEUR,ETTEN-LEUR,Bijzonder,765016152,www.munnikenheidecollege.nl,VBO/MAVO,Zuid
Noord-Brabant,41211,04YX,04YX02,Munnikenheide College voor MAVO VBO LWOO,Bosheidestraat,1,4715 RD,RUCPHEN,RUCPHEN,Bijzonder,765016152, ,VBO/MAVO,Zuid
Noord-Brabant,41211,07MU,07MU00,Rodenborch-College voor Atheneum Havo Mavo,Rietpad,4,5245 PE,ROSMALEN,S HERTOGENBOSCH,Bijzonder,735219046,www.rodenborch.nl,MAVO/HAVO/VWO,Zuid
Noord-Brabant,41211,13PE,13PE00,Varendonck College voor Atheneum Gymnasium Havo Vmbo Lwoo Pro,Beatrixlaan,25,5721 LZ,ASTEN,ASTEN,Bijzonder,493672672,www.varendonck.nl,VBO/MAVO/HAVO/VWO,Zuid
